Local Time (Sensor),Date,Time,countlineName,direction,Car,Pedestrian,Cyclist,Motorbike,Bus,OGV1,OGV2,LGV
25/09/2019 22:00,25/09/2019,22:00:00,S10_EastRoad_CAM003,in,407,68,35,12,0,2,1,14
25/09/2019 22:00,25/09/2019,22:00:00,S10_EastRoad_CAM003,out,261,109,12,13,1,1,0,12
25/09/2019 23:00,25/09/2019,23:00:00,S10_EastRoad_CAM003,in,267,29,23,9,0,1,0,6
25/09/2019 23:00,25/09/2019,23:00:00,S10_EastRoad_CAM003,out,165,30,8,1,1,1,0,7
26/09/2019 00:00,26/09/2019,00:00:00,S10_EastRoad_CAM003,in,106,19,8,2,1,4,0,4
26/09/2019 00:00,26/09/2019,00:00:00,S10_EastRoad_CAM003,out,83,20,0,0,1,0,0,5
26/09/2019 01:00,26/09/2019,01:00:00,S10_EastRoad_CAM003,in,82,16,5,1,1,1,0,2
26/09/2019 01:00,26/09/2019,01:00:00,S10_EastRoad_CAM003,out,49,13,0,0,1,0,0,1
26/09/2019 02:00,26/09/2019,02:00:00,S10_EastRoad_CAM003,in,33,25,5,1,0,1,0,0
26/09/2019 02:00,26/09/2019,02:00:00,S10_EastRoad_CAM003,out,33,10,1,0,1,1,0,3
26/09/2019 03:00,26/09/2019,03:00:00,S10_EastRoad_CAM003,in,45,13,0,0,1,1,0,2
26/09/2019 03:00,26/09/2019,03:00:00,S10_EastRoad_CAM003,out,47,4,0,1,2,1,0,2
26/09/2019 04:00,26/09/2019,04:00:00,S10_EastRoad_CAM003,in,43,7,1,0,0,3,1,5
26/09/2019 04:00,26/09/2019,04:00:00,S10_EastRoad_CAM003,out,66,4,2,0,3,1,0,9
26/09/2019 05:00,26/09/2019,05:00:00,S10_EastRoad_CAM003,in,61,2,1,2,0,3,0,8
26/09/2019 05:00,26/09/2019,05:00:00,S10_EastRoad_CAM003,out,148,9,7,1,1,4,0,27
26/09/2019 06:00,26/09/2019,06:00:00,S10_EastRoad_CAM003,in,167,10,5,0,1,10,3,28
26/09/2019 06:00,26/09/2019,06:00:00,S10_EastRoad_CAM003,out,324,37,46,13,11,9,0,64
26/09/2019 07:00,26/09/2019,07:00:00,S10_EastRoad_CAM003,in,323,42,34,5,15,10,3,82
26/09/2019 07:00,26/09/2019,07:00:00,S10_EastRoad_CAM003,out,603,81,136,14,8,19,1,155
26/09/2019 08:00,26/09/2019,08:00:00,S10_EastRoad_CAM003,in,518,158,101,2,18,13,6,73
26/09/2019 08:00,26/09/2019,08:00:00,S10_EastRoad_CAM003,out,627,179,336,20,4,19,3,123
26/09/2019 09:00,26/09/2019,09:00:00,S10_EastRoad_CAM003,in,486,138,75,10,14,14,3,126
26/09/2019 09:00,26/09/2019,09:00:00,S10_EastRoad_CAM003,out,552,140,203,13,11,27,3,114
26/09/2019 10:00,26/09/2019,10:00:00,S10_EastRoad_CAM003,in,497,136,26,6,20,25,7,144
26/09/2019 10:00,26/09/2019,10:00:00,S10_EastRoad_CAM003,out,528,147,62,13,10,23,2,140
26/09/2019 11:00,26/09/2019,11:00:00,S10_EastRoad_CAM003,in,540,162,19,4,15,16,3,143
26/09/2019 11:00,26/09/2019,11:00:00,S10_EastRoad_CAM003,out,530,211,35,12,13,33,0,142
26/09/2019 12:00,26/09/2019,12:00:00,S10_EastRoad_CAM003,in,565,221,32,10,17,20,5,143
26/09/2019 12:00,26/09/2019,12:00:00,S10_EastRoad_CAM003,out,526,256,42,7,9,16,1,115
26/09/2019 13:00,26/09/2019,13:00:00,S10_EastRoad_CAM003,in,552,191,70,17,18,10,1,122
26/09/2019 13:00,26/09/2019,13:00:00,S10_EastRoad_CAM003,out,557,229,71,23,13,18,2,118
26/09/2019 14:00,26/09/2019,14:00:00,S10_EastRoad_CAM003,in,583,166,48,11,18,13,3,136
26/09/2019 14:00,26/09/2019,14:00:00,S10_EastRoad_CAM003,out,552,210,75,19,16,12,0,97
26/09/2019 15:00,26/09/2019,15:00:00,S10_EastRoad_CAM003,in,594,200,87,7,20,12,6,136
26/09/2019 15:00,26/09/2019,15:00:00,S10_EastRoad_CAM003,out,584,248,91,20,18,13,3,85
26/09/2019 16:00,26/09/2019,16:00:00,S10_EastRoad_CAM003,in,666,165,81,15,19,4,6,104
26/09/2019 16:00,26/09/2019,16:00:00,S10_EastRoad_CAM003,out,576,210,142,19,15,4,0,60
26/09/2019 17:00,26/09/2019,17:00:00,S10_EastRoad_CAM003,in,775,194,98,12,10,2,0,49
26/09/2019 17:00,26/09/2019,17:00:00,S10_EastRoad_CAM003,out,668,194,151,23,10,1,0,38
26/09/2019 18:00,26/09/2019,18:00:00,S10_EastRoad_CAM003,in,690,165,97,23,20,1,2,50
26/09/2019 18:00,26/09/2019,18:00:00,S10_EastRoad_CAM003,out,656,184,156,27,9,1,0,30
26/09/2019 19:00,26/09/2019,19:00:00,S10_EastRoad_CAM003,in,664,147,56,20,9,2,0,30
26/09/2019 19:00,26/09/2019,19:00:00,S10_EastRoad_CAM003,out,604,147,67,25,9,1,0,21
26/09/2019 20:00,26/09/2019,20:00:00,S10_EastRoad_CAM003,in,552,92,55,25,12,0,0,21
26/09/2019 20:00,26/09/2019,20:00:00,S10_EastRoad_CAM003,out,485,102,56,19,6,0,0,14
26/09/2019 21:00,26/09/2019,21:00:00,S10_EastRoad_CAM003,in,500,68,53,21,1,1,0,25
26/09/2019 21:00,26/09/2019,21:00:00,S10_EastRoad_CAM003,out,361,87,26,25,1,0,0,12
26/09/2019 22:00,26/09/2019,22:00:00,S10_EastRoad_CAM003,in,405,54,48,11,0,0,0,16
26/09/2019 22:00,26/09/2019,22:00:00,S10_EastRoad_CAM003,out,313,68,26,9,2,0,0,11
26/09/2019 23:00,26/09/2019,23:00:00,S10_EastRoad_CAM003,in,243,40,53,8,1,1,0,9
26/09/2019 23:00,26/09/2019,23:00:00,S10_EastRoad_CAM003,out,157,26,6,5,1,0,0,7
27/09/2019 00:00,27/09/2019,00:00:00,S10_EastRoad_CAM003,in,132,11,8,3,1,3,0,9
27/09/2019 00:00,27/09/2019,00:00:00,S10_EastRoad_CAM003,out,122,15,3,0,1,1,0,10
27/09/2019 01:00,27/09/2019,01:00:00,S10_EastRoad_CAM003,in,81,15,11,0,0,3,0,5
27/09/2019 01:00,27/09/2019,01:00:00,S10_EastRoad_CAM003,out,73,13,2,0,0,0,0,3
27/09/2019 02:00,27/09/2019,02:00:00,S10_EastRoad_CAM003,in,49,5,3,0,0,1,0,2
27/09/2019 02:00,27/09/2019,02:00:00,S10_EastRoad_CAM003,out,42,6,1,0,1,0,0,3
27/09/2019 03:00,27/09/2019,03:00:00,S10_EastRoad_CAM003,in,34,14,3,0,0,1,0,2
27/09/2019 03:00,27/09/2019,03:00:00,S10_EastRoad_CAM003,out,40,6,1,0,0,0,0,5
27/09/2019 04:00,27/09/2019,04:00:00,S10_EastRoad_CAM003,in,47,4,5,0,0,3,0,6
27/09/2019 04:00,27/09/2019,04:00:00,S10_EastRoad_CAM003,out,77,8,3,1,2,2,0,11
27/09/2019 05:00,27/09/2019,05:00:00,S10_EastRoad_CAM003,in,70,8,4,3,0,7,1,13
27/09/2019 05:00,27/09/2019,05:00:00,S10_EastRoad_CAM003,out,134,13,6,0,1,4,0,23
27/09/2019 06:00,27/09/2019,06:00:00,S10_EastRoad_CAM003,in,172,12,10,3,2,7,2,30
27/09/2019 06:00,27/09/2019,06:00:00,S10_EastRoad_CAM003,out,295,39,32,9,10,12,0,62
27/09/2019 07:00,27/09/2019,07:00:00,S10_EastRoad_CAM003,in,297,35,38,5,11,11,4,85
27/09/2019 07:00,27/09/2019,07:00:00,S10_EastRoad_CAM003,out,564,77,113,23,12,19,2,151
27/09/2019 08:00,27/09/2019,08:00:00,S10_EastRoad_CAM003,in,470,151,69,4,15,16,1,83
27/09/2019 08:00,27/09/2019,08:00:00,S10_EastRoad_CAM003,out,576,205,334,12,5,27,5,116
27/09/2019 09:00,27/09/2019,09:00:00,S10_EastRoad_CAM003,in,507,123,69,10,18,14,7,125
27/09/2019 09:00,27/09/2019,09:00:00,S10_EastRoad_CAM003,out,533,143,177,16,13,24,1,139
27/09/2019 10:00,27/09/2019,10:00:00,S10_EastRoad_CAM003,in,525,137,31,7,15,18,9,125
27/09/2019 10:00,27/09/2019,10:00:00,S10_EastRoad_CAM003,out,539,157,73,13,13,22,3,122
27/09/2019 11:00,27/09/2019,11:00:00,S10_EastRoad_CAM003,in,486,146,44,12,13,17,10,152
27/09/2019 11:00,27/09/2019,11:00:00,S10_EastRoad_CAM003,out,568,148,75,11,9,20,3,138
27/09/2019 12:00,27/09/2019,12:00:00,S10_EastRoad_CAM003,in,599,173,45,10,15,16,8,117
27/09/2019 12:00,27/09/2019,12:00:00,S10_EastRoad_CAM003,out,586,190,74,18,9,15,2,108
27/09/2019 13:00,27/09/2019,13:00:00,S10_EastRoad_CAM003,in,602,172,64,13,14,11,5,106
27/09/2019 13:00,27/09/2019,13:00:00,S10_EastRoad_CAM003,out,571,201,82,21,14,20,0,108
27/09/2019 14:00,27/09/2019,14:00:00,S10_EastRoad_CAM003,in,587,168,46,6,17,11,3,136
27/09/2019 14:00,27/09/2019,14:00:00,S10_EastRoad_CAM003,out,631,198,55,4,9,17,0,84
27/09/2019 15:00,27/09/2019,15:00:00,S10_EastRoad_CAM003,in,601,154,46,6,18,8,0,120
27/09/2019 15:00,27/09/2019,15:00:00,S10_EastRoad_CAM003,out,594,230,73,7,12,6,1,79
27/09/2019 16:00,27/09/2019,16:00:00,S10_EastRoad_CAM003,in,560,117,35,7,13,6,1,83
27/09/2019 16:00,27/09/2019,16:00:00,S10_EastRoad_CAM003,out,451,148,61,7,7,4,0,40
27/09/2019 17:00,27/09/2019,17:00:00,S10_EastRoad_CAM003,in,658,139,55,5,10,0,1,41
27/09/2019 17:00,27/09/2019,17:00:00,S10_EastRoad_CAM003,out,712,190,123,11,9,3,0,37
27/09/2019 18:00,27/09/2019,18:00:00,S10_EastRoad_CAM003,in,672,152,93,21,18,1,0,36
27/09/2019 18:00,27/09/2019,18:00:00,S10_EastRoad_CAM003,out,766,169,136,25,16,0,0,27
27/09/2019 19:00,27/09/2019,19:00:00,S10_EastRoad_CAM003,in,699,108,21,17,11,1,1,28
27/09/2019 19:00,27/09/2019,19:00:00,S10_EastRoad_CAM003,out,756,151,57,18,4,2,0,10
27/09/2019 20:00,27/09/2019,20:00:00,S10_EastRoad_CAM003,in,585,109,25,19,9,3,0,14
27/09/2019 20:00,27/09/2019,20:00:00,S10_EastRoad_CAM003,out,531,111,27,25,5,2,0,7
27/09/2019 21:00,27/09/2019,21:00:00,S10_EastRoad_CAM003,in,496,73,34,11,1,3,0,18
27/09/2019 21:00,27/09/2019,21:00:00,S10_EastRoad_CAM003,out,440,107,11,16,2,0,0,10
27/09/2019 22:00,27/09/2019,22:00:00,S10_EastRoad_CAM003,in,516,69,23,18,1,0,0,13
27/09/2019 22:00,27/09/2019,22:00:00,S10_EastRoad_CAM003,out,376,70,24,11,1,0,0,10
27/09/2019 23:00,27/09/2019,23:00:00,S10_EastRoad_CAM003,in,440,43,30,7,0,0,0,6
27/09/2019 23:00,27/09/2019,23:00:00,S10_EastRoad_CAM003,out,291,58,12,2,1,0,0,6
28/09/2019 00:00,28/09/2019,00:00:00,S10_EastRoad_CAM003,in,241,28,15,2,3,3,0,2
28/09/2019 00:00,28/09/2019,00:00:00,S10_EastRoad_CAM003,out,190,30,4,0,2,0,0,6
28/09/2019 01:00,28/09/2019,01:00:00,S10_EastRoad_CAM003,in,156,28,13,2,1,1,0,4
28/09/2019 01:00,28/09/2019,01:00:00,S10_EastRoad_CAM003,out,128,18,1,1,0,0,0,3
28/09/2019 02:00,28/09/2019,02:00:00,S10_EastRoad_CAM003,in,101,24,8,2,0,2,0,3
28/09/2019 02:00,28/09/2019,02:00:00,S10_EastRoad_CAM003,out,101,15,2,0,2,0,0,1
28/09/2019 03:00,28/09/2019,03:00:00,S10_EastRoad_CAM003,in,104,25,6,1,0,1,0,1
28/09/2019 03:00,28/09/2019,03:00:00,S10_EastRoad_CAM003,out,79,14,1,0,2,0,0,2
28/09/2019 04:00,28/09/2019,04:00:00,S10_EastRoad_CAM003,in,54,10,5,2,1,1,0,3
28/09/2019 04:00,28/09/2019,04:00:00,S10_EastRoad_CAM003,out,71,7,1,1,1,0,0,5
28/09/2019 05:00,28/09/2019,05:00:00,S10_EastRoad_CAM003,in,66,8,1,0,0,4,0,6
28/09/2019 05:00,28/09/2019,05:00:00,S10_EastRoad_CAM003,out,87,6,3,2,1,1,0,12
28/09/2019 06:00,28/09/2019,06:00:00,S10_EastRoad_CAM003,in,86,6,9,1,1,6,2,13
28/09/2019 06:00,28/09/2019,06:00:00,S10_EastRoad_CAM003,out,141,26,21,4,3,3,0,22
28/09/2019 07:00,28/09/2019,07:00:00,S10_EastRoad_CAM003,in,186,21,20,1,2,5,2,43
28/09/2019 07:00,28/09/2019,07:00:00,S10_EastRoad_CAM003,out,257,42,43,1,7,8,1,60
28/09/2019 08:00,28/09/2019,08:00:00,S10_EastRoad_CAM003,in,356,61,29,4,13,8,3,47
28/09/2019 08:00,28/09/2019,08:00:00,S10_EastRoad_CAM003,out,459,61,63,5,10,6,1,54
28/09/2019 09:00,28/09/2019,09:00:00,S10_EastRoad_CAM003,in,557,135,32,4,20,5,0,72
28/09/2019 09:00,28/09/2019,09:00:00,S10_EastRoad_CAM003,out,613,120,84,9,6,7,2,57
28/09/2019 10:00,28/09/2019,10:00:00,S10_EastRoad_CAM003,in,651,173,35,5,14,5,1,63
28/09/2019 10:00,28/09/2019,10:00:00,S10_EastRoad_CAM003,out,633,161,91,14,4,8,1,71
28/09/2019 11:00,28/09/2019,11:00:00,S10_EastRoad_CAM003,in,684,221,30,4,16,0,0,42
28/09/2019 11:00,28/09/2019,11:00:00,S10_EastRoad_CAM003,out,670,199,71,12,9,0,0,45
28/09/2019 12:00,28/09/2019,12:00:00,S10_EastRoad_CAM003,in,697,191,30,8,11,4,0,67
28/09/2019 12:00,28/09/2019,12:00:00,S10_EastRoad_CAM003,out,690,253,51,8,6,1,2,44
28/09/2019 13:00,28/09/2019,13:00:00,S10_EastRoad_CAM003,in,735,167,43,6,12,1,0,55
28/09/2019 13:00,28/09/2019,13:00:00,S10_EastRoad_CAM003,out,700,274,60,10,12,3,0,43
28/09/2019 14:00,28/09/2019,14:00:00,S10_EastRoad_CAM003,in,729,155,37,5,14,4,0,56
28/09/2019 14:00,28/09/2019,14:00:00,S10_EastRoad_CAM003,out,613,239,72,9,9,2,0,29
28/09/2019 15:00,28/09/2019,15:00:00,S10_EastRoad_CAM003,in,744,196,49,8,10,2,1,48
28/09/2019 15:00,28/09/2019,15:00:00,S10_EastRoad_CAM003,out,667,201,96,17,8,3,0,27
28/09/2019 16:00,28/09/2019,16:00:00,S10_EastRoad_CAM003,in,685,166,63,16,12,3,0,42
28/09/2019 16:00,28/09/2019,16:00:00,S10_EastRoad_CAM003,out,680,209,98,16,8,1,0,30
28/09/2019 17:00,28/09/2019,17:00:00,S10_EastRoad_CAM003,in,667,148,83,17,14,1,0,31
28/09/2019 17:00,28/09/2019,17:00:00,S10_EastRoad_CAM003,out,647,224,97,29,7,2,0,28
28/09/2019 18:00,28/09/2019,18:00:00,S10_EastRoad_CAM003,in,648,115,53,15,15,3,0,30
28/09/2019 18:00,28/09/2019,18:00:00,S10_EastRoad_CAM003,out,641,176,99,18,3,0,0,22
28/09/2019 19:00,28/09/2019,19:00:00,S10_EastRoad_CAM003,in,596,95,24,16,9,1,0,19
28/09/2019 19:00,28/09/2019,19:00:00,S10_EastRoad_CAM003,out,649,143,30,19,5,0,0,12
28/09/2019 20:00,28/09/2019,20:00:00,S10_EastRoad_CAM003,in,515,67,32,16,6,1,0,14
28/09/2019 20:00,28/09/2019,20:00:00,S10_EastRoad_CAM003,out,491,85,31,22,4,0,0,10
28/09/2019 21:00,28/09/2019,21:00:00,S10_EastRoad_CAM003,in,540,23,2,8,1,2,0,12
28/09/2019 21:00,28/09/2019,21:00:00,S10_EastRoad_CAM003,out,434,38,4,12,1,0,0,10
28/09/2019 22:00,28/09/2019,22:00:00,S10_EastRoad_CAM003,in,537,37,2,9,1,1,0,11
28/09/2019 22:00,28/09/2019,22:00:00,S10_EastRoad_CAM003,out,373,40,4,4,1,0,0,6
28/09/2019 23:00,28/09/2019,23:00:00,S10_EastRoad_CAM003,in,425,14,2,4,1,2,0,4
28/09/2019 23:00,28/09/2019,23:00:00,S10_EastRoad_CAM003,out,391,14,3,2,1,0,0,10
29/09/2019 00:00,29/09/2019,00:00:00,S10_EastRoad_CAM003,in,274,13,0,2,0,1,0,1
29/09/2019 00:00,29/09/2019,00:00:00,S10_EastRoad_CAM003,out,237,7,3,0,2,0,0,2
29/09/2019 01:00,29/09/2019,01:00:00,S10_EastRoad_CAM003,in,164,6,0,2,1,0,0,6
29/09/2019 01:00,29/09/2019,01:00:00,S10_EastRoad_CAM003,out,166,5,1,0,0,1,0,4
29/09/2019 02:00,29/09/2019,02:00:00,S10_EastRoad_CAM003,in,111,5,2,2,0,1,0,2
29/09/2019 02:00,29/09/2019,02:00:00,S10_EastRoad_CAM003,out,111,2,0,0,2,1,0,0
29/09/2019 03:00,29/09/2019,03:00:00,S10_EastRoad_CAM003,in,96,7,4,1,1,0,0,0
29/09/2019 03:00,29/09/2019,03:00:00,S10_EastRoad_CAM003,out,68,4,0,0,0,0,0,1
29/09/2019 04:00,29/09/2019,04:00:00,S10_EastRoad_CAM003,in,42,8,1,1,0,0,0,1
29/09/2019 04:00,29/09/2019,04:00:00,S10_EastRoad_CAM003,out,60,2,0,0,2,0,0,5
29/09/2019 05:00,29/09/2019,05:00:00,S10_EastRoad_CAM003,in,41,0,0,0,0,2,0,5
29/09/2019 05:00,29/09/2019,05:00:00,S10_EastRoad_CAM003,out,61,5,1,0,0,0,0,2
29/09/2019 06:00,29/09/2019,06:00:00,S10_EastRoad_CAM003,in,70,10,7,0,0,2,2,8
29/09/2019 06:00,29/09/2019,06:00:00,S10_EastRoad_CAM003,out,124,18,13,2,4,2,0,10
29/09/2019 07:00,29/09/2019,07:00:00,S10_EastRoad_CAM003,in,134,7,16,4,1,4,1,14
29/09/2019 07:00,29/09/2019,07:00:00,S10_EastRoad_CAM003,out,213,25,26,1,2,3,0,8
29/09/2019 08:00,29/09/2019,08:00:00,S10_EastRoad_CAM003,in,207,33,14,1,2,4,0,19
29/09/2019 08:00,29/09/2019,08:00:00,S10_EastRoad_CAM003,out,257,49,29,4,7,4,0,29
29/09/2019 09:00,29/09/2019,09:00:00,S10_EastRoad_CAM003,in,343,56,26,3,7,2,0,27
29/09/2019 09:00,29/09/2019,09:00:00,S10_EastRoad_CAM003,out,489,75,49,6,9,2,0,32
29/09/2019 10:00,29/09/2019,10:00:00,S10_EastRoad_CAM003,in,582,94,28,6,10,1,0,38
29/09/2019 10:00,29/09/2019,10:00:00,S10_EastRoad_CAM003,out,588,68,46,4,7,4,0,42
29/09/2019 11:00,29/09/2019,11:00:00,S10_EastRoad_CAM003,in,707,120,43,8,7,0,0,43
29/09/2019 11:00,29/09/2019,11:00:00,S10_EastRoad_CAM003,out,605,116,72,15,11,0,0,26
29/09/2019 12:00,29/09/2019,12:00:00,S10_EastRoad_CAM003,in,695,142,22,12,8,0,0,47
29/09/2019 12:00,29/09/2019,12:00:00,S10_EastRoad_CAM003,out,603,125,40,12,4,0,0,19
29/09/2019 13:00,29/09/2019,13:00:00,S10_EastRoad_CAM003,in,726,170,51,7,11,4,0,53
29/09/2019 13:00,29/09/2019,13:00:00,S10_EastRoad_CAM003,out,704,173,41,13,10,2,0,29
29/09/2019 14:00,29/09/2019,14:00:00,S10_EastRoad_CAM003,in,730,151,45,3,8,5,0,40
29/09/2019 14:00,29/09/2019,14:00:00,S10_EastRoad_CAM003,out,633,171,66,10,8,1,0,20
29/09/2019 15:00,29/09/2019,15:00:00,S10_EastRoad_CAM003,in,683,146,43,7,11,1,0,38
29/09/2019 15:00,29/09/2019,15:00:00,S10_EastRoad_CAM003,out,650,185,83,12,10,3,0,21
29/09/2019 16:00,29/09/2019,16:00:00,S10_EastRoad_CAM003,in,677,137,47,6,10,0,0,40
29/09/2019 16:00,29/09/2019,16:00:00,S10_EastRoad_CAM003,out,605,157,63,10,8,1,0,18
29/09/2019 17:00,29/09/2019,17:00:00,S10_EastRoad_CAM003,in,590,138,53,11,10,1,0,28
29/09/2019 17:00,29/09/2019,17:00:00,S10_EastRoad_CAM003,out,570,167,56,8,10,1,0,34
29/09/2019 18:00,29/09/2019,18:00:00,S10_EastRoad_CAM003,in,635,106,57,20,14,2,0,38
29/09/2019 18:00,29/09/2019,18:00:00,S10_EastRoad_CAM003,out,533,99,58,22,3,0,0,16
29/09/2019 19:00,29/09/2019,19:00:00,S10_EastRoad_CAM003,in,534,77,19,14,3,0,0,13
29/09/2019 19:00,29/09/2019,19:00:00,S10_EastRoad_CAM003,out,496,80,13,23,2,0,0,15
29/09/2019 20:00,29/09/2019,20:00:00,S10_EastRoad_CAM003,in,425,61,12,17,3,0,0,14
29/09/2019 20:00,29/09/2019,20:00:00,S10_EastRoad_CAM003,out,411,71,17,10,2,0,0,10
29/09/2019 21:00,29/09/2019,21:00:00,S10_EastRoad_CAM003,in,387,56,19,9,0,1,0,10
29/09/2019 21:00,29/09/2019,21:00:00,S10_EastRoad_CAM003,out,296,45,18,15,4,0,0,6
29/09/2019 22:00,29/09/2019,22:00:00,S10_EastRoad_CAM003,in,266,46,22,7,1,1,0,8
29/09/2019 22:00,29/09/2019,22:00:00,S10_EastRoad_CAM003,out,214,52,16,5,2,0,0,4
29/09/2019 23:00,29/09/2019,23:00:00,S10_EastRoad_CAM003,in,173,21,12,5,4,3,0,5
29/09/2019 23:00,29/09/2019,23:00:00,S10_EastRoad_CAM003,out,135,18,2,3,1,0,0,9
30/09/2019 00:00,30/09/2019,00:00:00,S10_EastRoad_CAM003,in,101,11,3,0,1,1,0,6
30/09/2019 00:00,30/09/2019,00:00:00,S10_EastRoad_CAM003,out,82,6,1,0,1,0,0,4
30/09/2019 01:00,30/09/2019,01:00:00,S10_EastRoad_CAM003,in,56,3,6,0,0,1,0,3
30/09/2019 01:00,30/09/2019,01:00:00,S10_EastRoad_CAM003,out,40,11,1,0,0,0,0,3
30/09/2019 02:00,30/09/2019,02:00:00,S10_EastRoad_CAM003,in,48,5,3,0,0,1,0,4
30/09/2019 02:00,30/09/2019,02:00:00,S10_EastRoad_CAM003,out,29,3,0,0,1,0,0,2
30/09/2019 03:00,30/09/2019,03:00:00,S10_EastRoad_CAM003,in,32,4,1,0,0,0,0,1
30/09/2019 03:00,30/09/2019,03:00:00,S10_EastRoad_CAM003,out,35,3,0,0,0,0,0,2
30/09/2019 04:00,30/09/2019,04:00:00,S10_EastRoad_CAM003,in,30,4,4,0,0,1,0,9
30/09/2019 04:00,30/09/2019,04:00:00,S10_EastRoad_CAM003,out,73,12,3,1,1,1,0,6
30/09/2019 05:00,30/09/2019,05:00:00,S10_EastRoad_CAM003,in,86,5,4,1,1,4,1,10
30/09/2019 05:00,30/09/2019,05:00:00,S10_EastRoad_CAM003,out,160,18,11,4,2,2,0,17
30/09/2019 06:00,30/09/2019,06:00:00,S10_EastRoad_CAM003,in,163,14,16,1,2,8,3,19
30/09/2019 06:00,30/09/2019,06:00:00,S10_EastRoad_CAM003,out,297,37,41,10,12,10,0,64
30/09/2019 07:00,30/09/2019,07:00:00,S10_EastRoad_CAM003,in,350,38,22,4,14,20,3,81
30/09/2019 07:00,30/09/2019,07:00:00,S10_EastRoad_CAM003,out,625,78,124,20,9,22,2,171
30/09/2019 08:00,30/09/2019,08:00:00,S10_EastRoad_CAM003,in,515,180,76,0,14,13,4,83
30/09/2019 08:00,30/09/2019,08:00:00,S10_EastRoad_CAM003,out,630,218,343,23,6,25,2,128
30/09/2019 09:00,30/09/2019,09:00:00,S10_EastRoad_CAM003,in,492,152,64,10,19,15,2,120
30/09/2019 09:00,30/09/2019,09:00:00,S10_EastRoad_CAM003,out,543,160,171,10,8,32,4,110
30/09/2019 10:00,30/09/2019,10:00:00,S10_EastRoad_CAM003,in,476,182,23,8,20,25,5,119
30/09/2019 10:00,30/09/2019,10:00:00,S10_EastRoad_CAM003,out,521,171,70,5,12,26,1,128
30/09/2019 11:00,30/09/2019,11:00:00,S10_EastRoad_CAM003,in,474,171,21,3,14,21,3,118
30/09/2019 11:00,30/09/2019,11:00:00,S10_EastRoad_CAM003,out,491,165,49,4,9,18,0,120
30/09/2019 12:00,30/09/2019,12:00:00,S10_EastRoad_CAM003,in,536,248,37,9,19,19,5,100
30/09/2019 12:00,30/09/2019,12:00:00,S10_EastRoad_CAM003,out,522,226,53,16,14,11,1,120
30/09/2019 13:00,30/09/2019,13:00:00,S10_EastRoad_CAM003,in,433,211,36,7,16,8,4,108
30/09/2019 13:00,30/09/2019,13:00:00,S10_EastRoad_CAM003,out,487,244,80,23,7,16,3,105
30/09/2019 14:00,30/09/2019,14:00:00,S10_EastRoad_CAM003,in,471,198,48,12,16,5,5,102
30/09/2019 14:00,30/09/2019,14:00:00,S10_EastRoad_CAM003,out,514,213,78,21,11,22,1,102
30/09/2019 15:00,30/09/2019,15:00:00,S10_EastRoad_CAM003,in,608,200,83,9,14,13,6,133
30/09/2019 15:00,30/09/2019,15:00:00,S10_EastRoad_CAM003,out,594,229,111,25,10,6,0,91
30/09/2019 16:00,30/09/2019,16:00:00,S10_EastRoad_CAM003,in,588,183,87,14,16,3,1,117
30/09/2019 16:00,30/09/2019,16:00:00,S10_EastRoad_CAM003,out,556,202,108,16,12,4,0,56
30/09/2019 17:00,30/09/2019,17:00:00,S10_EastRoad_CAM003,in,659,223,108,14,10,2,2,72
30/09/2019 17:00,30/09/2019,17:00:00,S10_EastRoad_CAM003,out,605,216,152,10,8,3,0,51
30/09/2019 18:00,30/09/2019,18:00:00,S10_EastRoad_CAM003,in,694,103,33,12,12,0,0,44
30/09/2019 18:00,30/09/2019,18:00:00,S10_EastRoad_CAM003,out,652,154,73,9,8,3,0,25
30/09/2019 19:00,30/09/2019,19:00:00,S10_EastRoad_CAM003,in,716,39,2,3,7,4,0,25
30/09/2019 19:00,30/09/2019,19:00:00,S10_EastRoad_CAM003,out,648,39,4,5,9,4,0,12
30/09/2019 20:00,30/09/2019,20:00:00,S10_EastRoad_CAM003,in,594,36,1,4,10,1,0,23
30/09/2019 20:00,30/09/2019,20:00:00,S10_EastRoad_CAM003,out,483,23,6,5,5,2,0,11
30/09/2019 21:00,30/09/2019,21:00:00,S10_EastRoad_CAM003,in,483,20,5,8,0,2,0,15
30/09/2019 21:00,30/09/2019,21:00:00,S10_EastRoad_CAM003,out,414,27,2,3,2,0,0,15
30/09/2019 22:00,30/09/2019,22:00:00,S10_EastRoad_CAM003,in,395,17,4,3,0,0,0,11
30/09/2019 22:00,30/09/2019,22:00:00,S10_EastRoad_CAM003,out,286,24,2,3,1,1,0,10
30/09/2019 23:00,30/09/2019,23:00:00,S10_EastRoad_CAM003,in,210,14,1,0,1,0,0,6
30/09/2019 23:00,30/09/2019,23:00:00,S10_EastRoad_CAM003,out,158,21,1,1,2,0,0,11
01/10/2019 00:00,01/10/2019,00:00:00,S10_EastRoad_CAM003,in,97,4,1,1,0,1,0,5
01/10/2019 00:00,01/10/2019,00:00:00,S10_EastRoad_CAM003,out,92,2,0,0,1,1,0,7
01/10/2019 01:00,01/10/2019,01:00:00,S10_EastRoad_CAM003,in,73,5,1,0,0,1,0,4
01/10/2019 01:00,01/10/2019,01:00:00,S10_EastRoad_CAM003,out,54,4,0,0,0,0,0,1
